ID,item_cnt_month
23140,0.06587878
23141,0.045392096
23142,0.045392096
23143,0.13334617
23144,0.096901864
23145,0.11069259
23146,0.21411309
23147,0.086604714
23148,0.16687599
23149,0.06260213
23150,0.10962358
23151,0.056509405
23152,0.07508898
23153,0.16687599
23154,0.05617091
23155,0.085543156
23156,0.13458416
23157,0.09273818
23158,0.21713227
23159,0.05617091
23160,0.06260213
23161,0.14561674
23162,0.20044944
23163,0.11069259
23164,0.19057119
23165,0.082538635
23166,0.10154286
23167,0.11069259
23168,0.21411309
23169,0.21411309
23170,0.045392096
23171,0.16687599
23172,0.056509405
23173,0.21411309
23174,0.04146099
23175,0.2918146
23176,0.06260213
23177,0.12113932
23178,0.06260213
23179,0.06260213
23180,0.056509405
23181,0.08257413
23182,0.07315788
23183,0.21411309
23184,0.0961732
23185,0.12113932
23186,0.16687599
23187,0.086604714
23188,0.07852399
23189,0.21411309
23190,0.21412995
23191,0.067567945
23192,0.06260213
23193,0.21411309
23194,0.21411309
23195,0.05452141
23196,0.12113732
23197,0.21411309
23198,0.06260213
23199,0.14965394
23200,0.056509405
23201,0.07411787
23202,0.12470627
23203,0.086604714
23204,0.07508898
23205,0.10962358
23206,0.13458416
23207,0.16125792
23208,0.05617091
23209,0.16687599
23210,0.16687599
23211,0.16687599
23212,0.122098476
23213,0.12113932
23214,0.085543156
23215,0.1381382
23216,0.06260213
23217,0.06260213
23218,0.16687599
23219,0.16687599
23220,0.07411787
23221,0.09273818
23222,0.056509405
23223,0.16687599
23224,0.16687599
23225,0.16687599
23226,0.05617091
23227,0.16687599
23228,0.53414583
23229,0.10163319
23230,0.086604714
23231,0.054026604
23232,0.070794195
23233,0.07508898
23234,0.12846276
23235,0.10725543
23236,0.12846276
23237,0.056509405
23238,0.06260213
23239,0.15539062
23240,0.07979196
23241,0.16771612
23242,0.06260213
23243,0.13123602
23244,0.089722514
23245,0.06700826
23246,0.13979572
23247,0.041783184
23248,0.06260213
23249,0.25948197
23250,0.05452141
23251,0.0
23252,0.07411787
23253,0.21411309
23254,0.082538635
23255,0.134101
23256,0.19653231
23257,0.120043635
23258,0.067567945
23259,0.06961566
23260,0.12113932
23261,0.04955417
23262,0.04809019
23263,0.067567945
23264,0.06260213
23265,0.04809019
23266,0.41950572
23267,0.12209731
23268,0.1130586
23269,0.06260213
23270,0.05452141
23271,0.10425392
23272,0.06260213
23273,0.12113932
23274,0.085543156
23275,0.07411787
23276,0.06260213
23277,0.22086364
23278,0.86013025
23279,0.14965394
23280,0.05452141
23281,0.056509405
23282,0.06260213
23283,0.30606923
23284,0.20581466
23285,0.1802372
23286,0.134101
23287,0.14415264
23288,0.06164214
23289,0.07411787
23290,0.067567945
23291,0.045822054
23292,0.16687599
23293,0.049158007
23294,0.21411309
23295,0.049158007
23296,0.068657756
23297,0.049158007
23298,0.12372297
23299,0.16687599
23300,0.10769248
23301,0.06164214
23302,0.21411309
23303,0.07508898
23304,0.37629408
23305,0.20997915
23306,0.12113932
23307,0.09273818
23308,0.13458532
23309,0.045392096
23310,0.056509405
23311,0.18323487
23312,0.071480095
23313,0.06260213
23314,0.06260213
23315,0.068657756
23316,0.15539062
23317,0.045392096
23318,0.07832295
23319,0.13725367
23320,0.07852399
23321,0.06260213
23322,0.18397108
23323,0.1130586
23324,0.05144772
23325,0.08369261
23326,0.049158007
23327,0.09243986
23328,0.04809019
23329,0.11069259
23330,0.16706318
23331,0.16687599
23332,0.060577035
23333,0.05452141
23334,0.2609565
23335,0.11401659
23336,0.05452141
23337,0.14157322
23338,0.044432104
23339,0.044432104
23340,0.16706318
23341,0.06260213
23342,0.06700826
23343,0.086604714
23344,0.16867691
23345,0.10962358
23346,0.11509311
23347,0.05452141
23348,0.04482439
23349,0.01581338
23350,0.067567945
23351,0.0
23352,0.07979196
23353,0.10962358
23354,0.09273818
23355,0.07979196
23356,0.13079473
23357,0.11948097
23358,0.06260213
23359,0.13079473
23360,0.10249296
23361,0.34370455
23362,0.04482439
23363,0.20944604
23364,0.05452141
23365,0.05452141
23366,0.086604714
23367,0.15087032
23368,0.28690174
23369,0.5278897
23370,0.06260213
23371,0.06260213
23372,0.18436643
23373,0.14965394
23374,0.08040351
23375,0.0836094
23376,0.10425392
23377,0.1663022
23378,0.09969497
23379,0.06260213
23380,0.06260213
23381,0.09273818
23382,0.06260213
23383,0.09273818
23384,0.086604714
23385,0.16125792
23386,0.12113932
23387,0.06260213
23388,0.04809019
23389,0.20108512
23390,0.15632424
23391,0.05617091
23392,0.07522982
23393,0.18397108
23394,0.045822054
23395,0.12113732
23396,0.064924955
23397,0.06164214
23398,0.06260213
23399,0.21411309
23400,0.06260213
23401,0.06260213
23402,0.07852399
23403,0.047905356
23404,0.04482439
23405,0.13475934
23406,0.0
23407,0.05452141
23408,0.045392096
23409,0.07522982
23410,0.14974219
23411,0.13267747
23412,0.120043635
23413,0.0830625
23414,0.22158313
23415,0.09273818
23416,0.062190175
23417,0.07315788
23418,0.0830625
23419,0.07522982
23420,0.16687599
23421,0.16687599
23422,0.16687599
23423,0.19581577
23424,0.07508898
23425,0.030880153
23426,0.070885986
23427,0.06605211
23428,0.067567945
23429,0.030880153
23430,0.04809019
23431,0.05452141
23432,0.04809019
23433,0.01581338
23434,0.056509405
23435,0.06260213
23436,0.09273818
23437,0.01581338
23438,0.16380137
23439,0.0035683513
23440,0.09216404
23441,0.06260213
23442,0.10249296
23443,0.067567945
23444,0.0
23445,0.07508898
23446,0.04877016
23447,0.06260213
23448,0.06850535
23449,0.067567945
23450,0.01581338
23451,0.10425392
23452,0.06260213
23453,0.10962358
23454,0.10536
23455,0.06260213
23456,0.045822054
23457,0.06260213
23458,0.122098476
23459,0.07508898
23460,0.12605023
23461,0.09243986
23462,0.060673743
23463,0.14965394
23464,0.06260213
23465,0.16887617
23466,0.06260213
23467,0.06164214
23468,0.068657756
23469,0.06260213
23470,0.10425392
23471,0.07508898
23472,0.06260213
23473,0.070794195
23474,0.06850535
23475,0.07508898
23476,0.04482439
23477,0.06260213
23478,0.10962358
23479,0.01581338
23480,0.04146099
23481,0.20811638
23482,0.20811638
23483,0.06164214
23484,0.050118
23485,0.06032318
23486,0.14826217
23487,0.01581338
23488,0.086604714
23489,0.12113932
23490,0.10154286
23491,0.06605211
23492,0.1605508
23493,0.06260213
23494,0.14643809
23495,0.07411787
23496,0.06260213
23497,0.015588999
23498,0.09170264
23499,0.056509405
23500,0.14125824
23501,0.09273818
23502,0.13979572
23503,0.13979572
23504,0.13979572
23505,0.13979572
23506,0.13979572
23507,0.13979572
23508,0.13979572
23509,0.13979572
23510,0.13979572
23511,0.13979572
23512,0.13979572
23513,0.13979572
23514,1.7710986
23515,0.08397251
23516,0.10343799
23517,0.14125824
23518,0.06700826
23519,0.06700826
23520,0.06700826
23521,0.05452141
23522,0.049158007
23523,0.049158007
23524,0.09273818
23525,0.049158007
23526,0.09273818
23527,0.14220074
23528,0.20916584
23529,0.3372956
23530,0.049158007
23531,0.049158007
23532,0.049158007
23533,0.049158007
23534,0.049158007
23535,0.06260213
23536,0.07508898
23537,0.049158007
23538,0.05452141
23539,0.049158007
23540,0.04146099
23541,0.05452141
23542,0.19914237
23543,0.07411787
23544,0.07411787
23545,0.10154286
23546,0.07508898
23547,0.07508898
23548,0.06164214
23549,0.46427
23550,0.12113932
23551,0.12470627
23552,0.04146099
23553,0.06032318
23554,0.16491207
23555,0.21411309
23556,0.04809019
23557,0.14637831
23558,0.12470627
23559,0.049158007
23560,0.06260213
23561,0.09273818
23562,0.049158007
23563,0.03502977
23564,0.16687599
23565,0.09273818
23566,0.09753561
23567,0.05051416
23568,0.05051416
23569,0.056509405
23570,0.05452141
23571,0.056509405
23572,0.05051416
23573,0.08465746
23574,0.1130586
23575,0.1130586
23576,0.21411309
23577,0.09243986
23578,0.05452141
23579,0.07852399
23580,0.09243986
23581,0.05356142
23582,0.09243986
23583,0.09243986
23584,0.04809019
23585,0.06587878
23586,0.11501485
23587,0.26684907
23588,0.06300101
23589,0.041783184
23590,0.041783184
23591,0.06164214
23592,0.056509405
23593,0.24512509
23594,0.25566283
23595,0.1130586
23596,0.76256275
23597,0.06700826
23598,0.16687599
23599,0.06700826
23600,0.044432104
23601,0.042096674
23602,0.05452141
23603,0.12113932
23604,0.06260213
23605,0.09243986
23606,0.04146099
23607,0.16687599
23608,0.16687599
23609,0.04146099
23610,0.0961732
23611,0.10962358
23612,0.04146099
23613,0.12113932
23614,0.1362071
23615,0.1130586
23616,0.14561674
23617,0.05452141
23618,0.19992223
23619,0.14965394
23620,0.04146099
23621,0.06164214
23622,0.041783184
23623,0.21411309
23624,0.09273818
23625,0.0961732
23626,0.04146099
23627,0.04955417
23628,0.07508898
23629,0.04146099
23630,0.12508646
23631,0.1381382
23632,0.045392096
23633,0.14589426
23634,0.045822054
23635,0.062190175
23636,0.044432104
23637,0.19914237
23638,0.044432104
23639,0.10749623
23640,0.23378146
23641,0.09243986
23642,0.06260213
23643,0.06833312
23644,0.07508898
23645,0.071480095
23646,0.04146099
23647,0.041783184
23648,0.091769785
23649,0.10749623
23650,0.11546743
23651,0.038960874
23652,0.044432104
23653,0.044432104
23654,0.044432104
23655,0.073597044
23656,0.07896671
23657,0.19914237
23658,0.15632424
23659,0.03502977
23660,0.10381076
23661,0.16952008
23662,0.15573633
23663,0.067567945
23664,0.028612018
23665,0.044432104
23666,0.044432104
23667,0.19914237
23668,0.044432104
23669,0.044432104
23670,0.06833312
23671,0.10749623
23672,0.17850897
23673,0.24939868
23674,0.21411309
23675,0.14415264
23676,0.16687599
23677,0.22307637
23678,0.056509405
23679,0.07508898
23680,0.050118
23681,0.12470627
23682,0.07412058
23683,0.050118
23684,0.056509405
23685,0.050118
23686,0.050118
23687,0.21411309
23688,0.062190175
23689,0.1130586
23690,0.062190175
23691,0.120043635
23692,0.15921247
23693,0.11069259
23694,0.056907833
23695,0.21411309
23696,0.07522982
23697,0.12469137
23698,0.056509405
23699,0.044432104
23700,0.09243986
23701,0.05452141
23702,0.20108512
23703,0.05452141
23704,0.056509405
23705,0.21411309
23706,0.05452141
23707,0.085764915
23708,0.0
23709,0.21411309
23710,0.12470627
23711,0.09190008
23712,0.21411309
23713,0.16952008
23714,0.21411309
23715,0.21411309
23716,0.09080708
23717,0.09243986
23718,0.050118
23719,0.085764915
23720,0.17052424
23721,0.14965394
23722,0.06164214
23723,0.082538635
23724,0.12470627
23725,0.21411309
23726,0.08408877
23727,0.40987533
23728,0.21411309
23729,0.21411309
23730,0.06260213
23731,0.10962358
23732,0.05452141
23733,0.085764915
23734,0.12113932
23735,0.06260213
23736,0.09243986
23737,0.14965394
23738,0.044432104
23739,0.22158313
23740,0.044432104
23741,0.09216404
23742,0.085543156
23743,0.21411309
23744,0.05452141
23745,0.10425392
23746,0.21411309
23747,0.07508898
23748,0.05452141
23749,0.17850897
23750,0.10748133
23751,0.062081307
23752,0.05452141
23753,0.12113932
23754,0.05452141
23755,0.10769248
23756,0.1130586
23757,0.09243986
23758,0.06164214
23759,0.09243986
23760,0.11401659
23761,0.05452141
23762,0.11401659
23763,0.045392096
23764,0.09243986
23765,0.068657756
23766,0.09243986
23767,0.14415264
23768,0.04955417
23769,0.04955417
23770,0.04955417
23771,0.04146099
23772,0.05452141
23773,0.06164214
23774,0.16687599
23775,0.16687599
23776,0.16687599
23777,0.056509405
23778,0.065077156
23779,0.06164214
23780,0.06700826
23781,0.1362071
23782,0.04809019
23783,0.09243986
23784,0.09243986
23785,0.05452141
23786,0.05452141
23787,0.21411309
23788,0.21411309
23789,0.05452141
23790,0.21411309
23791,0.041783184
23792,0.16952008
23793,0.14637831
23794,0.09080708
23795,0.21411309
23796,0.21411309
23797,0.12470627
23798,0.06260213
23799,0.21411309
23800,0.21411309
23801,0.21411309
23802,0.21411309
23803,0.06260213
23804,0.12209731
23805,0.05452141
23806,0.21411309
23807,0.082538635
23808,0.21411309
23809,0.067567945
23810,0.05452141
23811,0.04809019
23812,0.070794195
23813,0.056509405
23814,0.056509405
23815,0.21411309
23816,0.085764915
23817,0.21411309
23818,0.21411309
23819,0.21411309
23820,0.05144772
23821,0.041783184
23822,0.09243986
23823,0.06260213
23824,0.07508898
23825,0.14757669
23826,0.07508898
23827,0.068657756
23828,0.13458416
23829,0.071480095
23830,0.050118
23831,0.09273818
23832,0.071480095
23833,0.06700826
23834,0.06260213
23835,0.060577035
23836,0.05617091
23837,0.05452141
23838,0.04809019
23839,0.067567945
23840,0.05452141
23841,0.07508898
23842,0.06260213
23843,0.06260213
23844,0.06260213
23845,0.10425392
23846,0.21411309
23847,0.21411309
23848,0.04809019
23849,0.07522982
23850,0.042096674
23851,0.038960874
23852,0.19914237
23853,0.07929134
23854,0.05594784
23855,0.12249619
23856,0.060043633
23857,0.07451674
23858,0.06300101
23859,0.13334617
23860,0.029695213
23861,0.0620299
23862,0.13756597
23863,0.05051416
23864,0.14601561
23865,0.0620299
23866,0.07522982
23867,0.070794195
23868,0.05051416
23869,0.21411309
23870,0.05452141
23871,0.06260213
23872,0.4953166
23873,0.20872346
23874,0.05452141
23875,0.07315788
23876,0.03502977
23877,0.05452141
23878,0.16952008
23879,0.029695213
23880,0.056509405
23881,0.05051416
23882,0.08065021
23883,0.070794195
23884,0.016555786
23885,0.09273818
23886,0.08450943
23887,0.10425392
23888,0.06850535
23889,0.093251884
23890,0.041783184
23891,0.04809019
23892,0.070794195
23893,0.07411787
23894,0.0
23895,0.06260213
23896,0.05356142
23897,0.06260213
23898,0.067567945
23899,0.070794195
23900,0.17724821
23901,0.07979196
23902,0.04809019
23903,0.05452141
23904,0.07508898
23905,0.05452141
23906,0.13544974
23907,0.050118
23908,0.089764416
23909,0.036351383
23910,0.06700826
23911,0.16072914
23912,0.11509311
23913,0.06850535
23914,0.22979212
23915,0.05452141
23916,0.12846276
23917,0.05452141
23918,0.12846276
23919,0.070794195
23920,0.12846276
23921,0.054026604
23922,0.070794195
23923,0.12846276
23924,0.12846276
23925,0.054026604
23926,0.041783184
23927,0.041783184
23928,0.067567945
23929,0.041783184
23930,0.070794195
23931,0.12846276
23932,0.054026604
23933,0.04809019
23934,0.04809019
23935,0.054026604
23936,0.054026604
23937,0.05452141
23938,0.067567945
23939,0.070794195
23940,0.12846276
23941,0.05452141
23942,0.04809019
23943,0.21411309
23944,0.06260213
23945,0.050118
23946,0.082538635
23947,0.21411309
23948,0.21411309
23949,0.050118
23950,0.21411309
23951,0.21411309
23952,0.21411309
23953,0.21411309
23954,0.050118
23955,0.07508898
23956,0.070794195
23957,0.09273818
23958,0.06260213
23959,0.21411309
23960,0.21411309
23961,0.14637831
23962,0.12470627
23963,0.04146099
23964,0.04955417
23965,0.041783184
23966,0.06260213
23967,0.050118
23968,0.071480095
23969,0.21411309
23970,0.04146099
23971,0.21411309
23972,0.085764915
23973,0.12470627
23974,0.21411309
23975,0.21411309
23976,0.21411309
23977,0.21411309
23978,0.21411309
23979,0.21411309
23980,0.06260213
23981,0.056509405
23982,0.07508898
23983,0.07508898
23984,0.21411309
23985,0.21411309
23986,0.10769248
23987,0.12470627
23988,0.050118
23989,0.21411309
23990,0.036351383
23991,0.085543156
23992,0.12470627
23993,0.21411309
23994,0.21411309
23995,0.06260213
23996,0.050118
23997,0.06260213
23998,0.21411309
23999,0.071480095
24000,0.21411309
24001,0.3948928
24002,0.05452141
24003,0.16687599
24004,0.17589036
24005,0.21411309
24006,0.10962358
24007,0.041783184
24008,0.041783184
24009,0.09243986
24010,0.03502977
24011,0.067567945
24012,0.056509405
24013,0.04146099
24014,0.04146099
24015,0.04146099
24016,0.09243986
24017,0.21411309
24018,0.06260213
24019,0.070794195
24020,0.10962358
24021,0.21411309
24022,0.070794195
24023,0.21411309
24024,0.21411309
24025,0.06164214
24026,0.06260213
24027,0.16687599
24028,0.12846276
24029,0.12846276
24030,0.070794195
24031,0.054026604
24032,0.067567945
24033,0.12846276
24034,0.12846276
24035,0.067567945
24036,0.10962358
24037,0.12470627
24038,0.21411309
24039,0.21411309
24040,0.21411309
24041,0.21411309
24042,0.21411309
24043,0.19914237
24044,0.21411309
24045,0.041783184
24046,0.04146099
24047,0.06961566
24048,0.05144772
24049,0.09684774
24050,0.106116384
24051,0.21411309
24052,0.0830625
24053,0.09243986
24054,0.21411309
24055,0.21411309
24056,0.05787894
24057,0.06260213
24058,0.21411309
24059,0.21411309
24060,0.12470627
24061,0.03502977
24062,0.067567945
24063,0.12113932
24064,0.056509405
24065,0.09617674
24066,0.21411309
24067,0.041783184
24068,0.06260213
24069,0.0620299
24070,0.07508898
24071,0.07451674
24072,0.10962358
24073,0.07979196
24074,0.06700826
24075,0.122098476
24076,0.09080708
24077,0.08413869
24078,0.34081268
24079,0.008078396
24080,0.008078396
24081,0.06164214
24082,0.07508898
24083,0.07852399
24084,0.06260213
24085,0.07508898
24086,0.06260213
24087,0.27793044
24088,0.09190008
24089,0.15632424
24090,0.06260213
24091,0.12113848
24092,0.07508898
24093,0.085543156
24094,0.041783184
24095,0.17101184
24096,0.044432104
24097,0.05594784
24098,0.10962358
24099,0.09216595
24100,0.06260213
24101,0.5267506
24102,0.064924955
24103,0.10154286
24104,0.07411787
24105,0.04955417
24106,0.061069906
24107,0.09170264
24108,0.05452141
24109,0.18560874
24110,0.0
24111,0.079431295
24112,0.079431295
24113,0.12113932
24114,0.13463983
24115,0.06260213
24116,0.08458191
24117,0.84419817
24118,0.056509405
24119,0.06850535
24120,0.10163319
24121,0.13979572
24122,0.09170264
24123,0.12808564
24124,0.06850535
24125,0.079431295
24126,0.05452141
24127,0.07508898
24128,0.05617091
24129,0.09617674
24130,0.09753561
24131,0.05051416
24132,0.070794195
24133,0.13458532
24134,0.0830625
24135,0.07508898
24136,0.05356142
24137,0.06164214
24138,0.041783184
24139,0.14637831
24140,0.09560451
24141,0.07871911
24142,0.04955417
24143,0.04955417
24144,0.041783184
24145,0.21411309
24146,0.21411309
24147,0.045822054
24148,0.04809019
24149,0.13572311
24150,0.062190175
24151,0.045822054
24152,0.045822054
24153,0.19914237
24154,0.16094458
24155,0.202194
24156,0.19182217
24157,0.041783184
24158,0.05356142
24159,0.05617091
24160,0.067567945
24161,0.19914237
24162,0.1362071
24163,0.08799991
24164,0.10488728
24165,0.024573147
24166,0.05617091
24167,0.15539062
24168,0.10904935
24169,0.09560451
24170,0.10249296
24171,0.067567945
24172,0.008078396
24173,0.0077960193
24174,0.10163319
24175,0.120043635
24176,0.12470627
24177,0.024573147
24178,0.12470627
24179,0.06164214
24180,0.12470627
24181,0.04955417
24182,0.05452141
24183,0.062190175
24184,0.05356142
24185,0.085764915
24186,0.062190175
24187,0.06260213
24188,0.07522982
24189,0.06260213
24190,0.045392096
24191,0.045392096
24192,0.056907833
24193,0.12209731
24194,0.0830625
24195,0.045392096
24196,0.16687599
24197,0.13458416
24198,0.1381382
24199,0.06260213
24200,0.10249296
24201,0.98558563
24202,0.07979196
24203,0.06850535
24204,0.103392184
24205,0.111955404
24206,0.07508898
24207,0.05617091
24208,0.16072914
24209,0.067567945
24210,0.12556833
24211,0.06260213
24212,0.12470627
24213,0.16687599
24214,0.06164214
24215,0.12113932
24216,0.13678974
24217,0.14658785
24218,0.3296516
24219,0.05617091
24220,0.12470627
24221,0.20811638
24222,0.10536
24223,0.21411309
24224,0.085764915
24225,0.12470627
24226,0.21411309
24227,0.19732189
24228,0.045822054
24229,0.21411309
24230,0.06260213
24231,0.06164214
24232,0.05452141
24233,0.21411309
24234,0.21411309
24235,0.09080708
24236,0.06260213
24237,0.09243986
24238,0.16687599
24239,0.062190175
24240,0.06260213
24241,0.09243986
24242,0.13878652
24243,0.041783184
24244,0.082538635
24245,0.07315788
24246,0.21411309
24247,0.086604714
24248,0.06164214
24249,0.06164214
24250,0.1518988
24251,0.09273818
24252,0.06260213
24253,0.06260213
24254,0.06032318
24255,0.06164214
24256,0.07852399
24257,0.21411309
24258,0.10425392
24259,0.13858318
24260,0.13725367
24261,0.068657756
24262,0.056509405
24263,0.21411309
24264,0.086604714
24265,0.062190175
24266,0.086604714
24267,0.068657756
24268,0.21411309
24269,0.07508898
24270,0.05452141
24271,0.21411309
24272,0.21411309
24273,0.086604714
24274,0.21411309
24275,0.082538635
24276,0.07508898
24277,0.06260213
24278,0.12113732
24279,0.16687599
24280,0.09243986
24281,0.01581338
24282,0.04146099
24283,0.1304352
24284,0.041783184
24285,0.056509405
24286,0.03502977
24287,0.06260213
24288,0.04146099
24289,0.049158007
24290,0.047516614
24291,0.07411787
24292,0.04146099
24293,0.12470627
24294,0.05356142
24295,0.05452141
24296,0.05617091
24297,0.068657756
24298,0.11157712
24299,0.09243986
24300,0.16687599
24301,0.07315788
24302,0.064924955
24303,0.21411309
24304,0.04146099
24305,0.070794195
24306,0.01985225
24307,1.2955809
24308,0.036351383
24309,1.06795
24310,0.04146099
24311,0.01985225
24312,0.067567945
24313,0.17915115
24314,0.049158007
24315,0.030880153
24316,0.09202191
24317,0.058994293
24318,0.054026604
24319,0.06700826
24320,0.10516256
24321,0.09018391
24322,1.2964811
24323,0.10516256
24324,0.04877016
24325,0.16072914
24326,0.05452141
24327,0.12182027
24328,0.06260213
24329,0.16380137
24330,0.05452141
24331,0.098840415
24332,0.068657756
24333,0.07979196
24334,0.06260213
24335,0.09669003
24336,0.038960874
24337,0.07508898
24338,0.09243986
24339,0.06164214
24340,0.050118
24341,0.056509405
24342,0.12113932
24343,0.14481038
24344,0.0
24345,0.07979196
24346,0.06164214
24347,0.12113932
24348,0.10516256
24349,0.10249296
24350,0.10249296
24351,0.22979212
24352,1.1474531
24353,0.14125824
24354,0.13269499
24355,0.062190175
24356,0.3769896
24357,0.0
24358,0.10962358
24359,0.050118
24360,0.062604845
24361,0.045822054
24362,0.06164214
24363,0.16952008
24364,0.086604714
24365,0.056509405
24366,0.06312159
24367,0.07979196
24368,0.13475934
24369,0.85080695
24370,0.04482439
24371,0.16687599
24372,0.06605211
24373,0.12470627
24374,0.16125792
24375,0.11341044
24376,0.06850535
24377,0.06850535
24378,1.7710986
24379,0.07775688
24380,0.06850535
24381,2.1972384
24382,0.1343241
24383,0.09706876
24384,0.22017953
24385,0.14947593
24386,0.07871911
24387,0.07315788
24388,0.21938902
24389,0.05356142
24390,0.16687599
24391,0.06260213
24392,0.06260213
24393,4.0388627
24394,0.09684774
24395,0.23723277
24396,0.05452141
24397,0.06260213
24398,0.09243986
24399,0.16687599
24400,0.16687599
24401,0.21411309
24402,0.05452141
24403,0.15781072
24404,0.54037523
24405,0.1652259
24406,0.13979572
24407,0.10962358
24408,0.09216404
24409,0.0
24410,0.05452141
24411,0.06032318
24412,0.04809019
24413,0.06260213
24414,0.06260213
24415,0.11341044
24416,0.06850535
24417,0.10249296
24418,0.22333634
24419,0.12738165
24420,0.08477935
24421,0.05356142
24422,0.09273818
24423,0.05617091
24424,0.05617091
24425,0.05617091
24426,0.10425392
24427,0.12605023
24428,0.16687599
24429,0.11000934
24430,0.06164214
24431,0.21047628
24432,0.089722514
24433,1.1474531
24434,0.31684703
24435,0.11392173
24436,0.06260213
24437,0.17245534
24438,0.09170264
24439,0.09170264
24440,0.10154286
24441,0.05617091
24442,0.10381076
24443,0.16687599
24444,0.15632424
24445,0.085764915
24446,0.06850535
24447,0.082538635
24448,0.07508898
24449,0.06260213
24450,0.04809019
24451,0.06260213
24452,0.07979196
24453,0.13979572
24454,0.089722514
24455,0.09952021
24456,0.054026604
24457,0.041783184
24458,0.06752062
24459,0.09170264
24460,0.07979196
24461,0.707594
24462,0.12846276
24463,0.06260213
24464,0.22979212
24465,0.16687599
24466,0.06260213
24467,0.05452141
24468,0.067567945
24469,0.067567945
24470,0.1381382
24471,0.21411309
24472,0.05452141
24473,0.068657756
24474,0.038960874
24475,0.16687599
24476,0.10154286
24477,0.09552008
24478,0.06260213
24479,0.12738165
24480,0.07784608
24481,0.071651846
24482,0.09170264
24483,0.74976015
24484,0.06260213
24485,0.07508898
24486,0.05452141
24487,0.082538635
24488,0.07522982
24489,0.07979196
24490,0.06260213
24491,0.09273818
24492,0.12470627
24493,0.05617091
24494,0.12470627
24495,0.21411309
24496,0.070794195
24497,0.21411309
24498,0.06260213
24499,0.09243986
24500,0.19914237
24501,0.086604714
24502,0.050118
24503,0.03502977
24504,0.06260213
24505,0.09243986
24506,0.041783184
24507,0.05617091
24508,0.12470627
24509,0.21411309
24510,0.21411309
24511,0.07411787
24512,0.12470627
24513,0.09617674
24514,0.06260213
24515,0.21411309
24516,0.038960874
24517,0.16687599
24518,0.21411309
24519,0.21411309
24520,0.061633736
24521,0.041783184
24522,0.050118
24523,0.091769785
24524,0.07411787
24525,0.050118
24526,0.19914237
24527,0.049158007
24528,0.09617674
24529,0.064402014
24530,0.050118
24531,0.05452141
24532,0.21411309
24533,0.056509405
24534,0.12113848
24535,0.09243986
24536,0.21411309
24537,0.31999308
24538,0.14038306
24539,0.050118
24540,0.10154286
24541,0.067567945
24542,0.16687599
24543,0.06260213
24544,0.16687599
24545,0.06260213
24546,0.16687599
24547,0.08257413
24548,0.06260213
24549,0.09273818
24550,0.06260213
24551,0.05617091
24552,0.05617091
24553,0.05617091
24554,0.09243986
24555,0.041783184
24556,0.12470627
24557,0.21411309
24558,0.067567945
24559,0.045392096
24560,0.11069259
24561,0.045392096
24562,0.120043635
24563,0.06700826
24564,0.120043635
24565,0.067567945
24566,0.056509405
24567,0.092413545
24568,0.12846276
24569,0.06260213
24570,0.21411309
24571,0.21411309
24572,0.086604714
24573,0.05356142
24574,0.067567945
24575,0.06164214
24576,0.21411309
24577,0.06260213
24578,0.06260213
24579,0.06260213
24580,0.10425392
24581,0.056509405
24582,0.21411309
24583,0.06260213
24584,0.06260213
24585,0.056509405
24586,0.06300101
24587,0.05452141
24588,0.07411787
24589,0.12470627
24590,0.120043635
24591,0.05452141
24592,0.04809019
24593,0.094073385
24594,0.21411309
24595,0.06700826
24596,0.033734083
24597,0.16687599
24598,0.038960874
24599,0.09048244
24600,0.044432104
24601,0.067567945
24602,0.038960874
24603,0.05144772
24604,0.06260213
24605,0.06260213
24606,0.12113932
24607,0.068657756
24608,0.04955417
24609,0.07871911
24610,0.04955417
24611,0.07871911
24612,0.08408877
24613,0.04955417
24614,0.13725367
24615,0.06260213
24616,0.1130586
24617,0.062190175
24618,0.045392096
24619,0.067567945
24620,0.041783184
24621,0.06164214
24622,0.050118
24623,0.07929134
24624,0.050118
24625,0.09243986
24626,0.03502977
24627,0.050118
24628,0.09273818
24629,0.09273818
24630,0.05617091
24631,0.07979196
24632,0.052976727
24633,0.045822054
24634,0.062604845
24635,0.11069259
24636,0.061069906
24637,0.045822054
24638,0.045822054
24639,0.07508898
24640,0.05452141
24641,0.086604714
24642,0.050118
24643,0.30308527
24644,0.08450943
24645,0.04146099
24646,0.062604845
24647,0.05452141
24648,0.05452141
24649,0.03502977
24650,0.21411309
24651,0.12209731
24652,0.12113932
24653,0.050118
24654,0.10962358
24655,0.041783184
24656,0.06720337
24657,0.09243986
24658,0.05356142
24659,0.15384328
24660,0.05452141
24661,0.085764915
24662,0.050118
24663,0.07508898
24664,0.09853214
24665,0.06850535
24666,0.093251884
24667,0.10154286
24668,0.16687599
24669,0.06260213
24670,0.07508898
24671,0.06260213
24672,0.09243986
24673,1.1474531
24674,0.19914237
24675,0.14334413
24676,0.21411309
24677,0.05452141
24678,0.15810359
24679,0.08025336
24680,0.07979196
24681,0.085764915
24682,0.21411309
24683,0.06260213
24684,0.062190175
24685,0.06260213
24686,0.06700826
24687,0.19914237
24688,0.21411309
24689,0.05452141
24690,0.14415264
24691,0.08065021
24692,0.05051416
24693,0.06164214
24694,0.063749105
24695,0.03534797
24696,0.017698765
24697,0.1931907
24698,0.06797108
24699,0.03534797
